model_name,epoch,timestamp,train_loss,train_auc,train_accuracy,train_f1,train_precision,train_recall,val_auc,val_accuracy,val_f1,val_precision,val_recall,hidden_dim,num_layers,drop_out,learning_rate,total_epochs,optimizer_type,pos_weight,model_description,device,total_params
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,0,2025-08-29T00:16:11.235328,2.720614433288574,0.5588943444139776,0.1211031175059952,0.2160427807486631,0.1211031175059952,1.0,0.5244079767345243,0.1043165467625899,0.1889250814332247,0.1043165467625899,1.0,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,10,2025-08-29T00:16:11.478302,2.843165636062622,0.5802243594072913,0.1570743405275779,0.2197558268590455,0.12375,0.9801980198019802,0.5474657249688408,0.1492805755395683,0.1942078364565587,0.107750472589792,0.9827586206896552,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,20,2025-08-29T00:16:11.670411,1.7144891023635864,0.6110518282387584,0.2464028776978417,0.2283609576427256,0.130343377715487,0.9207920792079208,0.5718390804597702,0.25,0.2057142857142857,0.1156316916488222,0.9310344827586208,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,30,2025-08-29T00:16:11.864807,1.3577313423156738,0.6426627314846083,0.316546762589928,0.24,0.1386748844375963,0.8910891089108911,0.5984281955407837,0.3201438848920863,0.2222222222222221,0.1261682242990654,0.9310344827586208,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,40,2025-08-29T00:16:12.144748,1.2317503690719604,0.6575783772101631,0.4394484412470024,0.2620363062352012,0.1558685446009389,0.8217821782178217,0.6259174629552694,0.4298561151079136,0.2249388753056234,0.131054131054131,0.7931034482758621,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,50,2025-08-29T00:16:12.448175,1.1973884105682373,0.6526160631069928,0.6630695443645084,0.2643979057591623,0.1797153024911032,0.5,0.6221783686470018,0.6690647482014388,0.2136752136752137,0.1420454545454545,0.4310344827586206,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,60,2025-08-29T00:16:12.722058,1.1969690322875977,0.6547553118204044,0.6756594724220624,0.2738255033557046,0.1878453038674033,0.504950495049505,0.6286179199556848,0.6726618705035972,0.1946902654867257,0.1309523809523809,0.3793103448275862,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,70,2025-08-29T00:16:12.987920,1.191279411315918,0.6627314846082153,0.5551558752997602,0.2810077519379845,0.1746987951807229,0.7178217821782178,0.6292757235839912,0.5845323741007195,0.2619808306709265,0.1607843137254902,0.7068965517241379,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,80,2025-08-29T00:16:13.254487,1.1848857402801514,0.6671889562762552,0.4916067146282973,0.2752136752136752,0.1663223140495867,0.7970297029702971,0.6317338318792411,0.4856115107913669,0.2311827956989247,0.1369426751592356,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,90,2025-08-29T00:16:13.521605,1.181537628173828,0.6688047897559196,0.5353717026378897,0.2830712303422756,0.1740614334470989,0.7574257425742574,0.6358537598670544,0.5467625899280576,0.25,0.1510791366906475,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,100,2025-08-29T00:16:13.800825,1.1781551837921145,0.6700289060283927,0.5503597122302158,0.2843511450381679,0.1761229314420803,0.7376237623762376,0.6383118681623043,0.5719424460431655,0.25625,0.1564885496183206,0.7068965517241379,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,110,2025-08-29T00:16:14.217268,1.1750887632369995,0.672634163143463,0.5365707434052758,0.2822655524605385,0.1737142857142857,0.7524752475247525,0.639592854175322,0.5485611510791367,0.2507462686567164,0.151624548736462,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,120,2025-08-29T00:16:14.432582,1.172407865524292,0.6745657341996136,0.5485611510791367,0.2862559241706161,0.1770222743259085,0.7475247524752475,0.6401814153164381,0.5575539568345323,0.2453987730061349,0.1492537313432835,0.6896551724137931,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,130,2025-08-29T00:16:14.790686,1.1699769496917725,0.6762845622897897,0.5473621103117506,0.2870632672332389,0.1773628938156359,0.7524752475247525,0.6413931588422656,0.5557553956834532,0.2537764350453172,0.1538461538461538,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,140,2025-08-29T00:16:15.017425,1.1677356958389282,0.6779257223130225,0.5539568345323741,0.2859884836852207,0.1773809523809524,0.7376237623762376,0.6430203572912339,0.5593525179856115,0.2507645259938838,0.1524163568773234,0.7068965517241379,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,150,2025-08-29T00:16:15.270135,1.165721774101257,0.6793727121688975,0.5539568345323741,0.2873563218390804,0.178147268408551,0.7425742574257426,0.6448899044453676,0.5611510791366906,0.2560975609756097,0.1555555555555555,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,160,2025-08-29T00:16:15.618589,1.1639305353164673,0.6802912214823119,0.5599520383693045,0.287378640776699,0.178743961352657,0.7326732673267327,0.6462747541891705,0.5629496402877698,0.2568807339449541,0.1561338289962825,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,170,2025-08-29T00:16:15.900369,1.1623107194900513,0.6813701322383262,0.5641486810551559,0.2893450635386119,0.1802679658952496,0.7326732673267327,0.6474172552278078,0.5611510791366906,0.2560975609756097,0.1555555555555555,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,180,2025-08-29T00:16:16.199326,1.1608504056930542,0.682246430645793,0.564748201438849,0.2910156249999999,0.181265206812652,0.7376237623762376,0.6489752111895859,0.5611510791366906,0.2560975609756097,0.1555555555555555,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,190,2025-08-29T00:16:16.464312,1.1595178842544556,0.6832426080261506,0.5677458033573142,0.2910521140609636,0.1815950920245398,0.7326732673267327,0.6505677883949591,0.564748201438849,0.2576687116564417,0.1567164179104477,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,200,2025-08-29T00:16:16.764932,1.1583019495010376,0.6840074696419165,0.5725419664268585,0.2933597621407334,0.1833952912019826,0.7326732673267327,0.651502561972026,0.5701438848920863,0.2600619195046439,0.1584905660377358,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,210,2025-08-29T00:16:17.059071,1.1572107076644895,0.6845984223251793,0.5743405275779376,0.2928286852589641,0.183291770573566,0.7277227722772277,0.6527143054978536,0.5719424460431655,0.2608695652173913,0.1590909090909091,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,220,2025-08-29T00:16:17.382033,1.156218409538269,0.6853869220482758,0.5743405275779376,0.2928286852589641,0.183291770573566,0.7277227722772277,0.6536490790749204,0.5773381294964028,0.2679127725856698,0.1634980988593156,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,230,2025-08-29T00:16:17.692369,1.1553136110305786,0.6863459538313994,0.5761390887290168,0.2922922922922923,0.1831869510664993,0.7227722772277227,0.6551031713059132,0.5773381294964028,0.2679127725856698,0.1634980988593156,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,240,2025-08-29T00:16:17.996758,1.1544878482818604,0.6871851066416328,0.5773381294964028,0.2928786359077232,0.1836477987421383,0.7227722772277227,0.6562456723445506,0.579136690647482,0.26875,0.1641221374045801,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,250,2025-08-29T00:16:18.294653,1.1537107229232788,0.6879330838950197,0.5785371702637889,0.293467336683417,0.1841109709962169,0.7227722772277227,0.6577343858191386,0.579136690647482,0.26875,0.1641221374045801,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,260,2025-08-29T00:16:18.578555,1.152971863746643,0.6886405386786973,0.579736211031175,0.2940584088620342,0.1845764854614412,0.7227722772277227,0.6586345381526104,0.5809352517985612,0.2695924764890282,0.1647509578544061,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,270,2025-08-29T00:16:19.001879,1.1522551774978638,0.6893446165898992,0.579736211031175,0.2926337033299697,0.1837769328263624,0.7178217821782178,0.6601232516271984,0.5809352517985612,0.2741433021806853,0.1673003802281368,0.7586206896551724,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,280,2025-08-29T00:16:19.199498,1.151546597480774,0.6898511474612672,0.5821342925659473,0.2938196555217832,0.1847133757961783,0.7178217821782178,0.6612657526658358,0.579136690647482,0.2732919254658384,0.1666666666666666,0.7586206896551724,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,290,2025-08-29T00:16:19.387677,1.150829195976257,0.6905079491578081,0.5821342925659473,0.2938196555217832,0.1847133757961783,0.7178217821782178,0.6620620412685224,0.579136690647482,0.2732919254658384,0.1666666666666666,0.7586206896551724,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,300,2025-08-29T00:16:19.574988,1.1500983238220217,0.6911242283846393,0.5815347721822542,0.2920892494929006,0.1836734693877551,0.7128712871287128,0.6623390112172829,0.579136690647482,0.2732919254658384,0.1666666666666666,0.7586206896551724,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,310,2025-08-29T00:16:19.769020,1.1493500471115112,0.6916881660880959,0.5821342925659473,0.2938196555217832,0.1847133757961783,0.7178217821782178,0.6630660573327793,0.579136690647482,0.2732919254658384,0.1666666666666666,0.7586206896551724,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,320,2025-08-29T00:16:19.949955,1.1485806703567505,0.6922031391406536,0.5833333333333334,0.2944162436548223,0.1851851851851851,0.7178217821782178,0.6633430272815399,0.579136690647482,0.2732919254658384,0.1666666666666666,0.7586206896551724,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,330,2025-08-29T00:16:20.133644,1.147795557975769,0.6928768251995732,0.5839328537170264,0.2932790224032586,0.1846153846153846,0.7128712871287128,0.6638969671790611,0.579136690647482,0.2732919254658384,0.1666666666666666,0.7586206896551724,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,340,2025-08-29T00:16:20.333316,1.146995186805725,0.6934559588291708,0.5839328537170264,0.2932790224032586,0.1846153846153846,0.7128712871287128,0.6640700733970364,0.5809352517985612,0.2695924764890282,0.1647509578544061,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,350,2025-08-29T00:16:20.562513,1.146183729171753,0.6940148312239136,0.5851318944844125,0.2953156822810591,0.1858974358974359,0.7178217821782178,0.6645547708073674,0.5809352517985612,0.2695924764890282,0.1647509578544061,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,360,2025-08-29T00:16:20.780093,1.1453609466552734,0.6947982656382964,0.5869304556354916,0.2962206332992849,0.1866151866151866,0.7178217821782178,0.664866361999723,0.579136690647482,0.26875,0.1641221374045801,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,370,2025-08-29T00:16:20.975270,1.1445114612579346,0.695347007415612,0.5881294964028777,0.2968270214943705,0.1870967741935484,0.7178217821782178,0.6654549231408392,0.579136690647482,0.26875,0.1641221374045801,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,380,2025-08-29T00:16:21.193543,1.1436262130737305,0.6959919900584873,0.5893285371702638,0.2945417095777548,0.1859557867360208,0.7079207920792079,0.6655587868716244,0.5755395683453237,0.2670807453416149,0.1628787878787878,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,390,2025-08-29T00:16:21.454744,1.1427316665649414,0.6966758067348344,0.5911270983213429,0.2939958592132505,0.1858638743455497,0.7029702970297029,0.6655587868716244,0.5773381294964028,0.2679127725856698,0.1634980988593156,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,400,2025-08-29T00:16:21.883364,1.1417995691299438,0.6973781962097982,0.592925659472422,0.2949117341640706,0.1865965834428383,0.7029702970297029,0.6660088630383603,0.5773381294964028,0.2679127725856698,0.1634980988593156,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,410,2025-08-29T00:16:22.322722,1.1408231258392334,0.6981599421879433,0.5959232613908872,0.2935010482180293,0.1861702127659574,0.693069306930693,0.6673590915385681,0.5773381294964028,0.2679127725856698,0.1634980988593156,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,420,2025-08-29T00:16:22.682527,1.1398166418075562,0.6989974065619385,0.6013189448441247,0.2962962962962963,0.1884253028263795,0.693069306930693,0.6681900013848497,0.579136690647482,0.26875,0.1641221374045801,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,430,2025-08-29T00:16:22.957585,1.1387938261032104,0.699850066862075,0.6079136690647482,0.2997858672376873,0.1912568306010929,0.693069306930693,0.6689170475003462,0.5827338129496403,0.270440251572327,0.1653846153846153,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,440,2025-08-29T00:16:23.244125,1.1377942562103271,0.7007483149406346,0.6103117505995204,0.3010752688172043,0.1923076923076923,0.693069306930693,0.6687093200387758,0.5845323741007195,0.2712933753943218,0.166023166023166,0.7413793103448276,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,450,2025-08-29T00:16:23.558696,1.1367875337600708,0.701570583388489,0.6097122302158273,0.3007518796992481,0.1920438957475994,0.693069306930693,0.6687439412823709,0.5899280575539568,0.2692307692307692,0.1653543307086614,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_001_h64_numl2_lr0.001_drop0_limited_pat_emb,460,2025-08-29T00:16:23.817263,1.1357940435409546,0.702381032782678,0.6115107913669064,0.3017241379310345,0.1928374655647383,0.693069306930693,0.6687439412823709,0.5881294964028777,0.268370607028754,0.1647058823529411,0.7241379310344828,64,2,0.0,0.001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,0,2025-08-29T00:16:24.786451,2.673133850097656,0.4776771844988045,0.737410071942446,0.1133603238866396,0.0958904109589041,0.1386138613861386,0.4124428749480682,0.737410071942446,0.0759493670886076,0.06,0.1034482758620689,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,10,2025-08-29T00:16:25.112295,1.711896538734436,0.4986019747950238,0.579736211031175,0.1743227326266195,0.1143740340030912,0.3663366336633663,0.433180999861515,0.5557553956834532,0.127208480565371,0.08,0.3103448275862069,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,20,2025-08-29T00:16:25.398951,1.6428062915802002,0.5391666554104251,0.2817745803357314,0.2270967741935484,0.1305637982195845,0.8712871287128713,0.4715413377648525,0.25,0.1839530332681017,0.1037527593818984,0.8103448275862069,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,30,2025-08-29T00:16:25.665566,1.505268096923828,0.5894854321721394,0.6930455635491607,0.2218844984802431,0.1600877192982456,0.3613861386138614,0.5137446337072427,0.6744604316546763,0.1421800947867298,0.0980392156862745,0.2586206896551724,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,40,2025-08-29T00:16:25.933710,1.4660773277282717,0.6221566733753866,0.4388489208633093,0.2523961661341853,0.1504761904761904,0.7821782178217822,0.5651918016895168,0.4460431654676259,0.2376237623762375,0.1387283236994219,0.8275862068965517,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,50,2025-08-29T00:16:26.194117,1.460985541343689,0.6239548579687437,0.4040767386091127,0.2423780487804878,0.1432432432432432,0.7871287128712872,0.5841296219360199,0.4262589928057554,0.2313253012048192,0.134453781512605,0.8275862068965517,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,60,2025-08-29T00:16:26.455363,1.420340061187744,0.6255082193076061,0.4280575539568345,0.2440570522979397,0.1452830188679245,0.7623762376237624,0.594065918847805,0.4496402877697841,0.2349999999999999,0.1374269005847953,0.8103448275862069,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,70,2025-08-29T00:16:26.728575,1.3385292291641235,0.6298356813853282,0.4700239808153477,0.2508474576271187,0.1513292433537832,0.7326732673267327,0.6044176706827309,0.4946043165467625,0.2506666666666667,0.1482649842271293,0.8103448275862069,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,80,2025-08-29T00:16:27.089732,1.335289478302002,0.6375130009590317,0.4982014388489209,0.259946949602122,0.1582346609257265,0.7277227722772277,0.6056640354521534,0.512589928057554,0.2366197183098591,0.1414141414141414,0.7241379310344828,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,90,2025-08-29T00:16:27.438275,1.2959709167480469,0.6456073642834952,0.474220623501199,0.2611625947767481,0.1573604060913705,0.7673267326732673,0.6097493421963717,0.5017985611510791,0.2410958904109589,0.1433224755700325,0.7586206896551724,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,100,2025-08-29T00:16:27.680623,1.3227322101593018,0.6491817837991165,0.4790167865707434,0.2591645353793691,0.15653964984552,0.7524752475247525,0.6157041960947237,0.5017985611510791,0.2410958904109589,0.1433224755700325,0.7586206896551724,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,110,2025-08-29T00:16:27.954210,1.2985395193099976,0.6544210014453014,0.5227817745803357,0.2670349907918968,0.1640271493212669,0.7178217821782178,0.6180930619027836,0.539568345323741,0.242603550295858,0.1464285714285714,0.7068965517241379,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,120,2025-08-29T00:16:28.231395,1.3070435523986816,0.6600282981913471,0.4706235011990408,0.2635529608006672,0.1584754262788365,0.7821782178217822,0.6206896551724138,0.4820143884892086,0.2340425531914893,0.1383647798742138,0.7586206896551724,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,130,2025-08-29T00:16:28.663380,1.2815481424331665,0.6630218956411329,0.4694244604316547,0.2643391521197007,0.1588411588411588,0.7871287128712872,0.6246364769422518,0.4748201438848921,0.231578947368421,0.1366459627329192,0.7586206896551724,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,140,2025-08-29T00:16:29.160159,1.247607946395874,0.6641582132292356,0.5017985611510791,0.2678414096916299,0.1629153269024651,0.7524752475247525,0.6308336795457693,0.5215827338129496,0.2485875706214689,0.1486486486486486,0.7586206896551724,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,150,2025-08-29T00:16:29.517382,1.27897310256958,0.6662451204192724,0.5515587529976019,0.277992277992278,0.1726618705035971,0.7128712871287128,0.6312837557125052,0.5593525179856115,0.2507645259938838,0.1524163568773234,0.7068965517241379,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
model_002_h64_numl2_lr0.0001_drop0.1_limited_pat_emb,160,2025-08-29T00:16:29.890526,1.2580928802490234,0.6689516837086165,0.5323741007194245,0.2777777777777778,0.1708428246013667,0.7425742574257426,0.6325301204819277,0.5359712230215827,0.2456140350877192,0.1478873239436619,0.7241379310344828,64,2,0.1,0.0001,1000,adam,7.6875,limited_pat_emb,cpu,100545
